"iso3c","year","genus_cat","scientific_name","common_name","Genus","Family","Order","production_sector","Production_area","tonnes","spp_prop"
"KAZ","2014","Pelagic Fish","trachurus trecae","cunene horse mackerel","trachurus","carangidae","perciformes","import","Marine areas",3854.497395191,0.0741203838666471
"KEN","2014","Aquatic Animals; Others","Holothuroidea","Sea cucumbers nei","Holothuroidea",NA,"HOLOTHUROIDEA","Capture production","Marine areas",19.2,0.000740855019374946
"KEN","2014","Aquatic Plants","Eucheuma denticulatum","Spiny eucheuma","Eucheuma","SOLIERIACEAE","RHODOPHYCEAE","Aquaculture production","Marine areas",360,0.0138910316132802
"KEN","2014","Cephalopods","Loliginidae, Ommastrephidae","Various squids nei","Loliginidae,","OMMASTREPHIDAE","CEPHALOPODA","Capture production","Marine areas",17.2879591836735,0.000667076632081963
"KEN","2014","Cephalopods","Octopodidae","Octopuses, etc. nei","Octopodidae","OCTOPODIDAE","CEPHALOPODA","Capture production","Marine areas",50.0320408163265,0.00193054627960144
"KEN","2014","Crustaceans","Brachyura","Marine crabs nei","Brachyura",NA,"BRACHYURA","Capture production","Marine areas",17.3244324324324,0.000668483996114046
"KEN","2014","Crustaceans","Crustacea","Marine crustaceans nei","Crustacea",NA,"CRUSTACEA MISCELLANEA","Capture production","Marine areas",5.48607027027027,0.000211686598769448
"KEN","2014","Crustaceans","Natantia","Natantian decapods nei","Natantia",NA,"NATANTIA","Capture production","Marine areas",20.3080846846847,0.000783611795444798
"KEN","2014","Crustaceans","nephrops norvegicus","norway lobster","nephrops","nephropidae","decapoda","import","Marine areas",8.41668887233215,0.000324768031124194
"KEN","2014","Crustaceans","Panulirus spp","Tropical spiny lobsters nei","Panulirus","PALINURIDAE","REPTANTIA","Capture production","Marine areas",10.2984126126126,0.000397376597690016
"KEN","2014","Demersal Fish","Elasmobranchii","Sharks, rays, skates, etc. nei","Elasmobranchii",NA,"PISCES MISCELLANEA","Capture production","Marine areas",820.955902696587,0.0316775677707425
"KEN","2014","Demersal Fish","Haemulidae (=Pomadasyidae)","Grunts, sweetlips nei","Haemulidae","HAEMULIDAE","PERCOIDEI","Capture production","Marine areas",127.2799849142,0.00491125081716938
"KEN","2014","Demersal Fish","Lethrinidae","Emperors(=Scavengers) nei","Lethrinidae","LETHRINIDAE","PERCOIDEI","Capture production","Marine areas",545.71293531963,0.0210569878786137
"KEN","2014","Demersal Fish","Lutjanidae","Snappers, jobfishes nei","Lutjanidae","LUTJANIDAE","PERCOIDEI","Capture production","Marine areas",253.764469922685,0.00979180631673146
"KEN","2014","Demersal Fish","melanogrammus aeglefinus","haddock","melanogrammus","gadidae","gadiformes","import","Marine areas",14323.9560138506,0.552707016154541
"KEN","2014","Demersal Fish","Mugilidae","Mullets nei","Mugilidae","MUGILIDAE","MUGILIFORMES","Capture production","Marine areas",248.195970582689,0.0095769390934803
"KEN","2014","Demersal Fish","Perciformes","Demersal percomorphs nei","Perciformes",NA,"PISCES MISCELLANEA","Capture production","Marine areas",1648.27580463888,0.0636006980823435
"KEN","2014","Demersal Fish","Siganus spp","Spinefeet(=Rabbitfishes) nei","Siganus","SIGANIDAE","ACANTHUROIDEI","Capture production","Marine areas",574.350931925325,0.0221620193124768
"KEN","2014","Freshwater Fish","Chanos chanos","Milkfish","Chanos","CHANIDAE","GONORYNCHIFORMES","Aquaculture production","Marine areas",2.91649694501018,0.000112536531286588
"KEN","2014","Freshwater Fish","Oncorhynchus mykiss","Rainbow trout","Oncorhynchus","SALMONIDAE","SALMONIFORMES","Aquaculture production","Inland waters",158.637881873727,0.00612123286714378
"KEN","2014","Freshwater Fish","Salmonoidei","Salmonoids nei","Salmonoidei",NA,"SALMONIFORMES","Capture production","Inland waters",163.245621181263,0.00629902801266248
"KEN","2014","Moluscs; Other","mytilus edulis","blue mussel","mytilus","mytilidae","mytiloida","import","Marine areas",398.583609258893,0.0153798264354184
"KEN","2014","Pelagic Fish","mallotus villosus","capelin","mallotus","osmeridae","osmeriformes","import","Marine areas",3760.69996638273,0.145111117003012
"KEN","2014","Pelagic Fish","xiphias gladius","swordfish","xiphias","xiphiidae","perciformes","import","Marine areas",2381.07250049749,0.091876537160897
"KGZ","2014","Cephalopods","berryteuthis magister","schoolmaster gonate squid","berryteuthis","gonatidae","teuthida","import","Marine areas",2123.92850052267,0.157625850987527
"KGZ","2014","Cephalopods","teuthida","various squids nei",NA,NA,"teuthida","import","Marine areas",3100.84065537978,0.230126695395196
"KGZ","2014","Demersal Fish","micromesistius poutassou","blue whiting(=poutassou)","micromesistius","gadidae","gadiformes","import","Marine areas",7347.72716926151,0.545306373352021
"KGZ","2014","Demersal Fish","reinhardtius hippoglossoides","greenland halibut","reinhardtius","pleuronectidae","pleuronectiformes","import","Marine areas",625.940921883308,0.0464537626645592
"KGZ","2014","Freshwater Fish","Coregonus spp","Whitefishes nei","Coregonus","COREGONIDAE","SALMONIFORMES","Capture production","Inland waters",2.4,0.000178114302000735
"KGZ","2014","Freshwater Fish","Oncorhynchus mykiss","Rainbow trout","Oncorhynchus","SALMONIDAE","SALMONIFORMES","Aquaculture production","Inland waters",102.8,0.00762922926903148
"KGZ","2014","Freshwater Fish","Oncorhynchus mykiss","Rainbow trout","Oncorhynchus","SALMONIDAE","SALMONIFORMES","Capture production","Inland waters",24,0.00178114302000735
"KGZ","2014","Freshwater Fish","Salmo trutta","Sea trout","Salmo","SALMONIDAE","SALMONIFORMES","Capture production","Inland waters",4,0.000296857170001225
"KGZ","2014","Moluscs; Other","mytilus edulis","blue mussel","mytilus","mytilidae","mytiloida","import","Marine areas",142.856227317844,0.0106019738396567
"KHM","2014","Aquatic Animals; Others","asteroidea","aquatic invertebrates nei",NA,NA,NA,"import","Marine areas",3757.23970285388,0.0342303442312015
"KHM","2014","Aquatic Animals; Others","asteroidea","starfishes nei",NA,NA,NA,"import","Marine areas",3757.23970285388,0.0342303442312015
"KHM","2014","Cephalopods","Cephalopoda","Cephalopods nei","Cephalopoda",NA,"CEPHALOPODA","Capture production","Marine areas",9375.3,0.085413700389417
"KHM","2014","Cephalopods","octopodidae","octopuses, etc. nei",NA,"octopodidae","octopoda","import","Marine areas",644.787593769318,0.00587433941836801
"KHM","2014","Crustaceans","Brachyura","Marine crabs nei","Brachyura",NA,"BRACHYURA","Capture production","Marine areas",5675.76405458493,0.051709066423404
"KHM","2014","Crustaceans","decapoda","marine crabs nei",NA,NA,"decapoda","import","Marine areas",656.046315494475,0.00597691203835888
"KHM","2014","Crustaceans","metapenaeus","metapenaeus shrimps nei","metapenaeus","penaeidae","decapoda","import","Marine areas",34.0000345669215,0.000309757422773549
"KHM","2014","Crustaceans","Natantia","Natantian decapods nei","Natantia",NA,"NATANTIA","Capture production","Marine areas",7581.0509893518,0.0690671890863639
"KHM","2014","Crustaceans","penaeus","penaeus shrimps nei","penaeus","penaeidae","decapoda","import","Marine areas",1069.84876063311,0.00974686052741836
"KHM","2014","Crustaceans","Penaeus spp","Penaeus shrimps nei","Penaeus","PENAEIDAE","NATANTIA","Aquaculture production","Marine areas",82.9587925152486,0.000755796342364005
"KHM","2014","Crustaceans","Scylla serrata","Indo-Pacific swamp crab","Scylla","PORTUNIDAE","BRACHYURA","Aquaculture production","Marine areas",34.5661635480203,0.000314915142651669
"KHM","2014","Demersal Fish","Epinephelus coioides","Orange-spotted grouper","Epinephelus","SERRANIDAE","PERCOIDEI","Aquaculture production","Marine areas",142.8,0.0013009798529763
"KHM","2014","Demersal Fish","Lutjanus spp","Snappers nei","Lutjanus","LUTJANIDAE","PERCOIDEI","Aquaculture production","Marine areas",142.8,0.0013009798529763
"KHM","2014","Demersal Fish","rajiformes","rays, stingrays, mantas nei",NA,NA,"rajiformes","import","Marine areas",38.2294158674375,0.000348289214527933
"KHM","2014","Demersal Fish","reinhardtius hippoglossoides","greenland halibut","reinhardtius","pleuronectidae","pleuronectiformes","import","Marine areas",105.287505899725,0.000959222156482258
"KHM","2014","Freshwater Fish","Lates calcarifer","Barramundi(=Giant seaperch)","Lates","CENTROPOMIDAE","PERCOIDEI","Aquaculture production","Marine areas",318.4,0.00290078420999758
"KHM","2014","Marine Fish; Other","Osteichthyes","Marine fishes nei","Osteichthyes",NA,"PISCES MISCELLANEA","Aquaculture production","Marine areas",115.795023625214,0.00105495093005125
"KHM","2014","Marine Fish; Other","Osteichthyes","Marine fishes nei","Osteichthyes",NA,"PISCES MISCELLANEA","Capture production","Marine areas",61314.2369763748,0.558603550468336
"KHM","2014","Moluscs; Other","Anadara granosa","Blood cockle","Anadara","ARCIDAE","BIVALVIA","Aquaculture production","Marine areas",1040,0.00947492329898709
"KHM","2014","Moluscs; Other","crassostrea gigas","pacific cupped oyster","crassostrea","ostreidae","ostreoida","import","Marine areas",115.716552520791,0.00105423601880549
"KHM","2014","Moluscs; Other","haliotis","abalones nei","haliotis","haliotidae","patellogastropoda","import","Marine areas",1569.88316308207,0.0143024255370902
"KHM","2014","Moluscs; Other","haliotis rubra","blacklip abalone","haliotis","haliotidae","patellogastropoda","import","Marine areas",148.86066446311,0.00135619555579252
"KHM","2014","Moluscs; Other","Mollusca","Marine molluscs nei","Mollusca",NA,"MOLLUSCA MISCELLANEA","Capture production","Marine areas",9742.4,0.0887581661038959
"KHM","2014","Moluscs; Other","perna viridis","green mussel","perna","mytilidae","mytiloida","import","Marine areas",312.363700056123,0.00284579048021113
"KHM","2014","Moluscs; Other","Perna viridis","Green mussel","Perna","MYTILIDAE","BIVALVIA","Aquaculture production","Marine areas",1840,0.0167633258366695
"KHM","2014","Moluscs; Other","placopecten magellanicus","american sea scallop","placopecten","pectinidae","ostreoida","import","Marine areas",147.846414652827,0.00134695522967863
"KIR","2014","Aquatic Plants","Eucheuma spp","Eucheuma seaweeds nei","Eucheuma","SOLIERIACEAE","RHODOPHYCEAE","Aquaculture production","Marine areas",3222,0.122208213666383
"KIR","2014","Cephalopods","Octopodidae","Octopuses, etc. nei","Octopodidae","OCTOPODIDAE","CEPHALOPODA","Capture production","Marine areas",0.99,3.75500097857601e-05
"KIR","2014","Crustaceans","Crustacea","Marine crustaceans nei","Crustacea",NA,"CRUSTACEA MISCELLANEA","Capture production","Marine areas",0.7,2.65505119697294e-05
"KIR","2014","Crustaceans","decapoda","marine crabs nei",NA,NA,"decapoda","import","Marine areas",451.115,0.0171104774388921
"KIR","2014","Demersal Fish","Elasmobranchii","Sharks, rays, skates, etc. nei","Elasmobranchii",NA,"PISCES MISCELLANEA","Capture production","Marine areas",10.3837601499063,0.000393848783072695
"KIR","2014","Demersal Fish","Gerres spp","Mojarras(=Silver-biddies) nei","Gerres","GERREIDAE","PERCOIDEI","Capture production","Marine areas",76.6800749531543,0.00290842178269067
"KIR","2014","Demersal Fish","Holocentridae","Squirrelfishes nei","Holocentridae","HOLOCENTRIDAE","BERYCIFORMES","Capture production","Marine areas",6.39000624609619,0.000242368481890889
"KIR","2014","Demersal Fish","Lethrinidae","Emperors(=Scavengers) nei","Lethrinidae","LETHRINIDAE","PERCOIDEI","Capture production","Marine areas",432.124172392255,0.0163901685878714
"KIR","2014","Demersal Fish","Lutjanidae","Snappers, jobfishes nei","Lutjanidae","LUTJANIDAE","PERCOIDEI","Capture production","Marine areas",539.156777014366,0.0204498406595438
"KIR","2014","Demersal Fish","Mugilidae","Mullets nei","Mugilidae","MUGILIDAE","MUGILIFORMES","Capture production","Marine areas",80.6738288569644,0.00305990208387248
"KIR","2014","Demersal Fish","Serranidae","Groupers, seabasses nei","Serranidae","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",99.0450968144909,0.00375671146930878
"KIR","2014","Demersal Fish","Upeneus spp","Goatfishes","Upeneus","MULLIDAE","PERCOIDEI","Capture production","Marine areas",34.346283572767,0.00130273059016353
"KIR","2014","Freshwater Fish","Chanos chanos","Milkfish","Chanos","CHANIDAE","GONORYNCHIFORMES","Aquaculture production","Marine areas",3.2,0.000121373769004477
"KIR","2014","Freshwater Fish","Chanos chanos","Milkfish","Chanos","CHANIDAE","GONORYNCHIFORMES","Capture production","Marine areas",3.2,0.000121373769004477
"KIR","2014","Marine Fish; Other","Osteichthyes","Marine fishes nei","Osteichthyes",NA,"PISCES MISCELLANEA","Capture production","Marine areas",273.6,0.0103774572498828
"KIR","2014","Pelagic Fish","Caranx spp","Jacks, crevalles nei","Caranx","CARANGIDAE","PERCOIDEI","Capture production","Marine areas",47.7903421100702,0.00181265435747269
"KIR","2014","Pelagic Fish","Clupeoidei","Clupeoids nei","Clupeoidei",NA,"CLUPEIFORMES","Capture production","Marine areas",3.12475313796613,0.000118519707988599
"KIR","2014","Pelagic Fish","Exocoetidae","Flyingfishes nei","Exocoetidae","EXOCOETIDAE","BELONIFORMES","Capture production","Marine areas",82.1626266276976,0.00311637114534727
"KIR","2014","Pelagic Fish","Katsuwonus pelamis","Skipjack tuna","Katsuwonus","SCOMBRIDAE","SCOMBROIDEI","Capture production","Marine areas",16316.9094594348,0.618888999873876
"KIR","2014","Pelagic Fish","Makaira indica","Black marlin","Makaira","ISTIOPHORIDAE","SCOMBROIDEI","Capture production","Marine areas",3.30856214608178,0.00012549145551734
"KIR","2014","Pelagic Fish","Makaira nigricans","Blue marlin","Makaira","ISTIOPHORIDAE","SCOMBROIDEI","Capture production","Marine areas",6.80093330027922,0.000257954658563421
"KIR","2014","Pelagic Fish","Sphyraena spp","Barracudas nei","Sphyraena","SPHYRAENIDAE","OTHER PERCIFORMES","Capture production","Marine areas",0.183809008115654,6.9717475287411e-06
"KIR","2014","Pelagic Fish","Tetrapturus audax","Striped marlin","Tetrapturus","ISTIOPHORIDAE","SCOMBROIDEI","Capture production","Marine areas",1.28666305680958,4.88022327011878e-05
"KIR","2014","Pelagic Fish","Thunnus alalunga","Albacore","Thunnus","SCOMBRIDAE","SCOMBROIDEI","Capture production","Marine areas",1.28666305680958,4.88022327011878e-05
"KIR","2014","Pelagic Fish","Thunnus albacares","Yellowfin tuna","Thunnus","SCOMBRIDAE","SCOMBROIDEI","Capture production","Marine areas",3836.64542639806,0.145521286167413
"KIR","2014","Pelagic Fish","Thunnus obesus","Bigeye tuna","Thunnus","SCOMBRIDAE","SCOMBROIDEI","Capture production","Marine areas",828.059581561024,0.0314077226169787
"KIR","2014","Pelagic Fish","Xiphias gladius","Swordfish","Xiphias","XIPHIIDAE","SCOMBROIDEI","Capture production","Marine areas",3.67618016231309,0.000139434950574822
"KNA","2014","Aquatic Plants","Eucheuma spp","Eucheuma seaweeds nei","Eucheuma","SOLIERIACEAE","RHODOPHYCEAE","Aquaculture production","Marine areas",0.18,3.0082981814488e-06
"KNA","2014","Cephalopods","teuthida","various squids nei",NA,NA,"teuthida","import","Marine areas",6.95172872675954,0.000116182627147978
"KNA","2014","Crustaceans","Panulirus argus","Caribbean spiny lobster","Panulirus","PALINURIDAE","REPTANTIA","Capture production","Marine areas",9.8,0.000163785123212212
"KNA","2014","Demersal Fish","Acanthuridae","Surgeonfishes nei","Acanthuridae","ACANTHURIDAE","ACANTHUROIDEI","Capture production","Marine areas",7.2,0.000120331927257952
"KNA","2014","Demersal Fish","anoplopoma fimbria","sablefish","anoplopoma","anoplopomatidae","scorpaeniformes","import","Marine areas",20.902813956609,0.000349343873404608
"KNA","2014","Demersal Fish","Balistidae","Triggerfishes, durgons nei","Balistidae","BALISTIDAE","TETRAODONTIFORMES","Capture production","Marine areas",4,6.68510706988621e-05
"KNA","2014","Demersal Fish","Epinephelus spp","Groupers nei","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",31.2,0.000521438351451125
